,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length
17,0.8218328952789307,3.695487976074219e-05,0.073451034228007,2.20353102684021,1514,66,428.93548387096774,13297,66
18,0.2338728904724121,4.696846008300781e-05,0.0403995354970296,1.211986064910889,1514,66,412.1935483870968,12778,66
19,0.2324631214141845,4.0531158447265625e-06,0.0390836318333943,1.172508955001831,1514,66,475.741935483871,14748,66
20,1.0099220275878906,4.0531158447265625e-06,0.1029604276021321,3.088812828063965,1514,54,383.96774193548384,11903,66
21,0.234961986541748,2.4080276489257812e-05,0.0486467281977335,1.4594018459320068,1514,66,432.8064516129032,13417,66
22,0.2452468872070312,3.814697265625e-06,0.0363104979197184,1.0893149375915527,1514,66,542.258064516129,16810,66
23,0.1005060672760009,0.0,0.009152332941691,0.2745699882507324,1514,54,310.48387096774195,9625,90
24,9.899594068527222,0.0,0.3334324359893799,10.002973079681396,1274,54,224.7741935483871,6968,54
25,0.0623540878295898,0.0,0.0061036666234334,0.1831099987030029,1514,54,355.4516129032258,11019,54
26,0.0124680995941162,0.0,0.0023611942927042,0.0708358287811279,1464,54,394.9032258064516,12242,54
27,45.01644587516785,0.0,9.235675802597632,240.12757086753845,1466,54,325.18518518518516,8780,54
28,45.01072096824646,0.0,2.002181601524353,60.06544804573059,1514,54,290.19354838709677,8996,54
29,9.981886863708496,3.695487976074219e-05,0.4200316031773885,12.600948095321655,1514,66,291.80645161290323,9046,66
30,12.935811042785645,0.0,0.4714407285054525,14.143221855163574,1292,64,224.93548387096777,6973,64
31,0.0427730083465576,0.0,0.0042183319727579,0.1265499591827392,1274,54,299.0967741935484,9272,54
32,8.892541885375977,0.0,0.2996392329533895,8.989176988601685,1274,54,224.74193548387095,6967,54
33,0.2653951644897461,0.0,0.023927632967631,0.7178289890289307,1292,63,379.5483870967742,11766,1292
34,10.01468014717102,0.0,1.68558456103007,50.5675368309021,1514,54,224.74193548387095,6967,54
35,15.047582864761353,3.314018249511719e-05,1.0840587695439656,32.52176308631897,1514,66,301.5806451612903,9349,66
36,0.8191871643066406,2.86102294921875e-06,0.0831942399342854,2.4958271980285645,2962,66,689.0645161290323,21361,66
37,15.0069260597229,2.47955322265625e-05,0.5763813018798828,17.291439056396484,1514,66,284.93548387096774,8833,66
38,20.15295910835266,0.0,0.8973987976710002,26.921963930130005,1514,54,309.7096774193548,9601,54
39,0.0130500793457031,0.0,0.0026111046473185,0.0783331394195556,1464,54,349.96774193548384,10849,54
40,15.020961999893188,3.0994415283203125e-06,0.5511648337046305,16.534945011138916,1514,66,366.8709677419355,11373,66
41,0.9110710620880128,1.9073486328125e-06,0.0777084668477376,2.331254005432129,1514,66,518.6451612903226,16078,66
42,15.183215141296388,2.6226043701171875e-05,1.1417723655700684,34.25317096710205,1514,66,345.16129032258067,10700,66
43,0.1396360397338867,0.0,0.0157953341801961,0.4738600254058838,1474,54,258.93548387096774,8027,54
44,6.057043075561523,0.0,0.20972953637441,6.2918860912323,1494,54,282.16129032258067,8747,54
45,0.0220260620117187,0.0,0.0027869383494059,0.0836081504821777,1464,54,364.6774193548387,11305,54
46,9.992433786392212,3.695487976074219e-05,0.4155404011408488,12.466212034225464,1514,66,294.2258064516129,9121,66
47,45.005228996276855,0.0,2.1307813020852895,55.40031385421753,1514,54,234.25925925925927,6325,54
48,0.0162451267242431,0.0,0.0027980724970499,0.083942174911499,1514,54,926.6129032258063,28725,1514
49,0.5471611022949219,2.5033950805664062e-05,0.0781957705815633,2.3458731174468994,2962,66,500.38709677419354,15512,66
50,0.1323549747467041,0.0,0.0168750286102294,0.5062508583068848,1514,54,479.96774193548384,14879,54
51,1.014206886291504,2.5033950805664062e-05,0.1051971356074015,3.155914068222046,1514,54,382.64516129032256,11862,66
52,7.499948024749756,3.0994415283203125e-06,0.3121412038803101,9.364236116409302,1514,66,391.5806451612903,12139,66
53,0.0487711429595947,0.0,0.0090139706929524,0.2704191207885742,1514,54,382.1612903225806,11847,54
54,0.2226359844207763,0.0,0.0108529329299926,0.3255879878997803,1464,54,397.2258064516129,12314,54
55,0.0160770416259765,0.0,0.0026812314987182,0.0804369449615478,1464,54,395.0,12245,54
56,0.1652350425720214,0.0,0.0116520643234252,0.3495619297027588,1292,66,874.2258064516129,27101,1292
57,8.247924089431763,0.0,0.2783084710439046,8.349254131317139,1274,54,255.9032258064516,7933,54
58,0.0317490100860595,0.0,0.0038920323053995,0.1167609691619873,1514,54,927.258064516129,28745,1514
59,12.91160011291504,0.0,0.5951390796237521,16.06875514984131,1292,64,241.6428571428571,6766,64
60,3.740523099899292,0.0,0.1300028403600057,3.900085210800171,1274,54,286.7096774193548,8888,54
61,0.0845091342926025,0.0,0.017892034848531,0.5367610454559326,1514,54,451.1612903225806,13986,54
62,0.0141530036926269,0.0,0.0028810024261474,0.0864300727844238,1464,54,380.4838709677419,11795,54
63,0.0172250270843505,0.0,0.0028925657272338,0.0867769718170166,1464,54,365.8709677419355,11342,54
64,0.0417940616607666,0.0,0.0050009965896606,0.1500298976898193,1294,54,790.1935483870968,24496,1294
65,0.0194480419158935,0.0,0.0026859045028686,0.0805771350860595,1464,54,363.9032258064516,11281,54
66,1.0068988800048828,2.5033950805664062e-05,0.1040224313735962,3.1206729412078857,1514,54,383.35483870967744,11884,66
67,8.210165977478027,0.0,0.2776018381118774,8.328055143356323,1274,54,255.9032258064516,7933,54
68,1.0101690292358398,2.5033950805664062e-05,0.1345510005950927,4.036530017852783,1514,66,377.06451612903226,11689,66
69,15.021883964538574,4.482269287109375e-05,1.170354930559794,35.11064791679382,1514,66,431.64516129032256,13381,66
70,0.979931116104126,0.0,0.0732551336288452,2.1976540088653564,1294,54,430.258064516129,13338,54
71,0.2319757938385009,3.695487976074219e-05,0.0393871625264485,1.181614875793457,2962,66,516.0967741935484,15999,66
72,0.0197579860687255,0.0,0.0030855973561604,0.0925679206848144,1464,54,390.5806451612903,12108,54
73,9.995300054550173,6.914138793945312e-05,0.4187194665273031,12.561583995819092,2962,60,294.38709677419354,9126,66
74,41.77955603599548,0.0,2.814333502451579,84.43000507354736,1213,54,189.25806451612905,5867,54
75,45.00300407409668,0.0,4.00569752852122,120.1709258556366,1464,54,379.8387096774194,11775,54
76,0.535621166229248,2.4080276489257812e-05,0.0650381644566853,1.9511449337005615,1514,66,430.64516129032256,13350,66
77,0.0124871730804443,0.0,0.0016934951146443,0.050804853439331,1514,54,445.96774193548384,13825,54
78,0.5302410125732422,2.1457672119140625e-06,0.0603351354598999,1.810054063796997,1514,66,426.7741935483871,13230,66
79,0.0519130229949951,0.0,0.0059292316436767,0.1778769493103027,1464,54,353.0,10943,54
80,0.0134849548339843,0.0,0.0020281632741292,0.0608448982238769,1464,54,336.0,10416,54
81,15.081665992736816,3.600120544433594e-05,2.07055606842041,62.116682052612305,2962,66,232.6451612903226,7212,66
82,15.028020143508911,3.600120544433594e-05,2.0919191598892213,62.75757479667664,1514,66,225.2258064516129,6982,66
83,0.0817031860351562,0.0,0.0124738295873006,0.3742148876190185,1514,54,295.51612903225805,9161,54
84,0.0190780162811279,0.0,0.0029603322347005,0.0888099670410156,1464,54,393.2903225806452,12192,54
85,0.0472640991210937,0.0,0.0081676006317138,0.245028018951416,1502,54,303.258064516129,9401,54
86,7.384421825408936,0.0,0.426392928759257,12.79178786277771,282,63,97.48387096774194,3022,74
87,15.032808780670166,3.504753112792969e-05,1.1678651332855223,35.035953998565674,1514,66,428.93548387096774,13297,66
88,0.0459871292114257,0.0,0.0057300329208374,0.171900987625122,1360,54,400.96774193548384,12430,54
89,0.5096099376678467,5.507469177246094e-05,0.0756757974624633,2.270273923873902,1514,66,429.4516129032258,13313,66
90,0.0305678844451904,0.0,0.0035352309544881,0.1060569286346435,1274,54,299.16129032258067,9274,54
91,2.019477128982544,2.694129943847656e-05,0.1796217997868855,5.388653993606567,2962,66,315.03225806451616,9766,66
92,0.5623679161071777,0.0,0.0276431639989217,0.8292949199676514,1514,54,382.9032258064516,11870,54
93,0.0306050777435302,0.0,0.0030069351196289,0.0902080535888671,1274,54,350.51612903225805,10866,54
94,0.975299835205078,1.9073486328125e-06,0.0945613622665405,2.836840867996216,2962,66,420.8709677419355,13047,66
95,0.0123391151428222,0.0,0.0020518700281778,0.0615561008453369,1514,54,1090.7096774193549,33812,1514
96,2.83915114402771,0.0,0.0994903723398844,2.984711170196533,1274,54,299.4516129032258,9283,54
97,0.233793020248413,3.0994415283203125e-06,0.039141567548116,1.1742470264434814,1514,66,579.7096774193549,17971,66
98,14.984400987625122,2.1457672119140625e-06,0.5741090377171835,17.223271131515503,1514,66,357.741935483871,11090,66
99,15.031020879745483,2.5987625122070312e-05,1.0698349634806317,32.095048904418945,1514,66,310.0,9610,66
100,0.0158960819244384,0.0,0.002398935953776,0.0719680786132812,1464,54,365.03225806451616,11316,54
101,15.009037017822266,2.5987625122070312e-05,1.0799609343210856,32.39882802963257,2962,66,310.8709677419355,9637,66
102,0.0130691528320312,0.0,0.0026539007822672,0.0796170234680175,1464,54,395.1290322580645,12249,54
103,7.3027119636535645,0.0,0.2467036008834839,7.401108026504517,1274,54,224.7741935483871,6968,54
104,0.3548529148101806,0.0,0.0160451332728068,0.4813539981842041,1414,54,586.258064516129,18174,54
105,9.954733848571776,0.0,0.363543963432312,10.90631890296936,1514,54,323.35483870967744,10024,54
106,1.017845869064331,2.5033950805664062e-05,0.1050569375356038,3.1517081260681152,1514,54,383.2903225806452,11882,66
107,1.185513973236084,2.694129943847656e-05,0.1079529682795206,3.23858904838562,1514,66,388.64516129032256,12048,66
108,1.0245490074157717,2.5987625122070312e-05,0.1052245696385701,3.1567370891571045,1514,54,381.61290322580646,11830,66
109,0.2369680404663086,5.0067901611328125e-06,0.0456839720408121,1.3705191612243652,1514,66,347.93548387096774,10786,66
110,0.0104129314422607,0.0,0.0018029371897379,0.0540881156921386,1274,54,278.1290322580645,8622,54
111,0.0139260292053222,0.0,0.0027208010355631,0.0816240310668945,1464,54,478.8064516129032,14843,54
112,0.0278949737548828,0.0,0.0042804956436157,0.1284148693084716,1466,54,415.0,12865,54
113,0.24300217628479,8.106231689453125e-06,0.0485436677932739,1.4563100337982178,1514,66,468.61290322580646,14527,66
114,0.7366249561309814,3.1948089599609375e-05,0.085338004430135,2.5601401329040527,1514,66,369.3225806451613,11449,66
115,0.51102614402771,2.5987625122070312e-05,0.0635926326115926,1.9077789783477783,1514,66,461.2903225806452,14300,66
116,57.182776927948,0.0,2.247155237197876,67.41465711593628,1294,54,708.6451612903226,21968,1294
117,0.5261669158935547,3.504753112792969e-05,0.0634505669275919,1.9035170078277588,1514,66,432.7741935483871,13416,66
118,0.242372989654541,3.886222839355469e-05,0.0365527073542277,1.096581220626831,1514,66,449.258064516129,13927,66
119,15.23160195350647,3.695487976074219e-05,5.853594459020174,152.19345593452454,1514,66,303.3703703703704,8191,66
120,15.042765855789185,2.86102294921875e-06,1.0795703649520874,32.38711094856262,1514,66,301.80645161290323,9356,66
121,0.0163648128509521,0.0,0.0020477692286173,0.0614330768585205,1514,54,504.4193548387097,15637,1514
122,0.0545558929443359,0.0,0.0119546333948771,0.3586390018463135,1514,54,324.0967741935484,10047,54
123,7.886206150054932,0.0,0.2924697717030843,8.77409315109253,1292,66,453.8064516129032,14068,1292
124,0.4785709381103515,2.5033950805664062e-05,0.0665316661198933,1.9959499835968015,1514,66,443.64516129032256,13753,66
125,15.04803204536438,2.384185791015625e-05,1.0798107306162517,32.39432191848755,1514,66,324.0967741935484,10047,66
126,0.9579591751098632,2.5033950805664062e-05,0.1009186029434204,3.0275580883026123,1514,54,438.9032258064516,13606,66
127,0.1639890670776367,0.0,0.0178869724273681,0.5366091728210449,1294,54,673.0967741935484,20866,1294
128,0.2096149921417236,0.0,0.0281667629877726,0.8450028896331787,1514,54,787.0,24397,1494
129,0.0252530574798584,0.0,0.0030425707499186,0.0912771224975586,1464,54,396.8709677419355,12303,54
130,0.0265429019927978,0.0,0.0033874988555908,0.1016249656677246,1464,54,380.06451612903226,11782,54
131,0.5270950794219971,3.0994415283203125e-06,0.0684748729070027,2.054246187210083,1514,66,442.1935483870968,13708,66
132,0.0344970226287841,0.0,0.0034818331400553,0.1044549942016601,1464,54,411.64516129032256,12761,54
133,45.01338505744934,0.0,6.921878252710615,193.8125910758972,1310,54,285.1034482758621,8268,54
134,0.0343580245971679,0.0,0.0058472633361816,0.1754179000854492,1514,54,291.4193548387097,9034,54
135,9.961190938949583,6.318092346191406e-05,0.4200079997380574,12.600239992141724,1514,66,291.16129032258067,9026,66
136,15.047279119491575,3.600120544433594e-05,1.0889556646347045,32.66866993904114,1514,66,300.7741935483871,9324,66
137,0.0415968894958496,0.0,0.0060133298238118,0.1803998947143554,1514,54,451.03225806451616,13982,66
138,0.0114901065826416,0.0,0.0030791997909545,0.0923759937286377,1274,54,296.9032258064516,9204,54
139,1.7728071212768557,2.9802322387695312e-05,0.136307938893636,4.089238166809082,2962,66,433.7096774193548,13445,66
140,16.727285861968994,0.0,0.6712050358454387,20.13615107536316,1221,54,217.70967741935485,6749,54
141,9.75080704689026,5.0067901611328125e-06,0.414599331219991,12.437979936599731,1514,66,293.2258064516129,9090,66
142,0.2731878757476806,3.600120544433594e-05,0.0503287315368652,1.509861946105957,1514,66,387.8064516129032,12022,66
143,0.0393881797790527,0.0,0.0052539030710856,0.1576170921325683,1514,54,866.8709677419355,26873,1514
144,15.256387948989868,9.584426879882812e-05,2.1348706324895224,64.04611897468567,2962,66,243.67741935483872,7554,66
145,15.02415895462036,3.0994415283203125e-06,2.0578535636266073,61.73560690879822,1514,66,232.96774193548387,7222,66
146,0.0900990962982177,0.0,0.0112736384073893,0.3382091522216797,1514,54,456.0967741935484,14139,54
147,0.2350060939788818,3.0994415283203125e-06,0.045277468363444,1.3583240509033203,1514,66,468.5483870967742,14525,66
148,1.004810094833374,2.5987625122070312e-05,0.1080221389902049,3.1326420307159424,2962,54,395.73333333333335,11872,66
149,12.233483791351318,0.0,0.4793709241426908,12.46364402770996,1464,54,453.6666666666667,12249,54
150,4.167639970779419,0.0,0.172547303713285,4.48622989654541,1514,54,253.3703703703704,6841,54
151,0.3228781223297119,0.0,0.0552578369776407,1.6577351093292236,1514,54,346.0,10726,54
152,1.0105938911437988,3.600120544433594e-05,0.1037081638971964,3.1112449169158936,1514,54,383.7096774193548,11895,66
153,0.441706895828247,1.1920928955078125e-06,0.0721402645111084,2.164207935333252,1514,66,463.96774193548384,14383,66
154,0.0337259769439697,0.0,0.0032948970794677,0.0988469123840332,1292,69,992.548387096774,30769,1292
155,0.9974610805511476,2.5987625122070312e-05,0.1375104665756225,4.125313997268677,2962,66,316.16129032258067,9801,66
156,36.96047401428223,0.0,1.267153565088908,38.01460695266723,1514,54,259.83870967741933,8055,54
157,15.04973292350769,4.0531158447265625e-06,2.0662838300069173,61.98851490020752,1514,66,229.0967741935484,7102,66
158,15.002192974090576,3.1948089599609375e-05,1.082882030804952,32.48646092414856,1514,66,264.80645161290323,8209,66
159,9.719491004943848,3.695487976074219e-05,0.4078373988469442,12.235121965408323,1514,66,314.5806451612903,9752,66
160,15.009459972381592,4.100799560546875e-05,1.0839473644892377,32.518420934677124,1514,66,301.48387096774195,9346,66
161,0.9614639282226562,2.1457672119140625e-06,0.0780682916994448,2.1078438758850098,1514,54,386.6428571428572,10826,66
162,0.0368900299072265,0.0,0.0041069666544596,0.123208999633789,1514,54,973.9032258064516,30191,1514
163,15.022466897964478,3.1948089599609375e-05,1.0802175283432007,32.40652585029602,1514,66,301.2903225806452,9340,66
164,20.48410701751709,0.0,1.01212367216746,30.363710165023804,1514,54,320.03225806451616,9921,54
165,0.0489997863769531,0.0,0.0061345259348551,0.1840357780456543,1292,63,510.258064516129,15818,1292
166,6.228839874267578,2.002716064453125e-05,0.2966097672780355,8.898293018341064,1514,66,338.06451612903226,10480,66
167,0.0597600936889648,0.0,0.0049624284108479,0.1488728523254394,1464,54,791.8709677419355,24548,1464
168,0.8214778900146484,4.0531158447265625e-06,0.073771333694458,2.21314001083374,2962,66,545.1935483870968,16901,66
169,60.011677980422974,0.0,2.5395671288172403,76.18701386451721,625,54,145.0,4495,54
170,0.018568992614746,0.0,0.0024487018585205,0.0734610557556152,1274,54,350.51612903225805,10866,54
171,0.1261420249938964,0.0,0.01364639600118,0.4093918800354004,1514,54,308.93548387096774,9577,54
172,0.0500988960266113,0.0,0.0076732317606608,0.2301969528198242,1494,54,345.35483870967744,10706,54
173,0.0265440940856933,0.0,0.0043229341506958,0.129688024520874,1466,54,465.5806451612903,14433,54
174,0.0708129405975341,0.0,0.0130013624827067,0.3900408744812011,1514,54,315.2903225806452,9774,54
175,9.613967895507812,0.0,0.3243082682291666,9.729248046875,1274,54,226.1290322580645,7010,54
176,0.0240848064422607,0.0,0.0033562342325846,0.100687026977539,1464,54,336.741935483871,10439,54
177,0.054419994354248,0.0,0.0104697942733764,0.3140938282012939,1514,54,307.80645161290323,9542,54
178,1.0282559394836426,2.5033950805664062e-05,0.1055366992950439,3.1661009788513184,1514,54,384.0967741935484,11907,66
179,0.0234620571136474,0.0,0.0021446704864501,0.0643401145935058,1274,54,322.2903225806452,9991,54
180,15.001630067825316,2.5987625122070312e-05,1.5782217343648277,47.346652030944824,1514,66,257.3225806451613,7977,66
181,3.7348320484161377,0.0,0.1299431641896565,3.8982949256896977,1274,54,289.51612903225805,8975,54
182,4.605357885360718,0.0,0.1581274032592773,4.74382209777832,1274,54,256.61290322580646,7955,54
183,0.0265030860900878,0.0,0.0041179021199544,0.1235370635986328,1464,54,844.3870967741935,26176,1464
184,0.163564920425415,0.0,0.0100802342096964,0.3024070262908935,1466,54,417.1612903225806,12932,54
185,9.934947967529297,3.790855407714844e-05,0.4216638406117757,12.649915218353271,2962,60,294.2258064516129,9121,66
186,0.5258619785308838,2.1457672119140625e-06,0.0611207326253255,1.8336219787597656,1514,66,506.2258064516129,15693,66
187,0.016650915145874,0.0,0.002863065401713,0.0858919620513916,1464,54,478.4193548387097,14831,54
188,0.2634730339050293,0.0,0.037136705716451,1.1141011714935305,1514,54,410.8387096774194,12736,54
189,0.0563218593597412,0.0,0.0096455017725626,0.2893650531768799,1514,54,370.7741935483871,11494,54
190,15.03019404411316,3.695487976074219e-05,1.1579347689946493,34.73804306983948,1514,66,430.61290322580646,13349,66
191,0.1296310424804687,0.0,0.0183285315831502,0.5498559474945068,1514,54,845.7096774193549,26217,1514
192,15.19176697731018,2.09808349609375e-05,1.1642703692118326,34.92811107635498,1514,66,429.5806451612903,13317,66
193,0.0203258991241455,0.0,0.0029833952585856,0.0895018577575683,1274,54,276.2903225806452,8565,54
194,0.1778709888458252,0.0,0.0102290630340576,0.3068718910217285,1466,54,427.2258064516129,13244,54
195,25.09680199623108,0.0,3.3761192321777345,101.28357696533205,1474,54,206.6451612903226,6406,54
196,1.006572961807251,5.888938903808594e-05,0.1376379330952962,4.129137992858887,1514,66,340.06451612903226,10542,66
197,0.2481439113616943,2.384185791015625e-05,0.0364224354426066,1.0926730632781982,2962,66,546.0322580645161,16927,66
198,0.5756020545959473,3.504753112792969e-05,0.0841979662577311,2.5259389877319336,1514,66,433.64516129032256,13443,66
199,5.0436530113220215,2.86102294921875e-06,0.2340131998062133,7.020395994186401,1514,66,312.51612903225805,9688,66
200,7.945073843002319,0.0,0.2689982652664184,8.069947957992554,1274,54,256.61290322580646,7955,54
201,41.77353310585022,0.0,2.2722566604614256,68.16769981384277,1219,54,188.4193548387097,5841,54
202,1.6354570388793943,0.0,0.0589317003885905,1.7679510116577148,1464,54,300.2903225806452,9309,54
203,0.526127815246582,2.5033950805664062e-05,0.0669084310531616,2.0072529315948486,1514,66,436.96774193548384,13546,66
204,1.487026929855347,0.0,0.0605621655782063,1.8168649673461912,1514,54,287.06451612903226,8899,54
205,0.1417021751403808,0.0,0.017831532160441,0.5349459648132324,1294,54,710.6451612903226,22030,1294
206,12.747043132781982,4.887580871582031e-05,0.4966533025105794,14.899599075317385,1514,66,345.741935483871,10718,66
207,9.711036920547484,8.416175842285156e-05,0.4181481997172038,12.544445991516112,2962,66,314.2903225806452,9743,66
208,6.273885011672974,0.0,0.2198736349741618,6.5962090492248535,1514,54,308.51612903225805,9564,54
209,0.9624879360198976,2.5033950805664062e-05,0.0755206743876139,2.265620231628418,1514,54,381.2903225806452,11820,66
210,0.0655839443206787,0.0,0.0087032397588094,0.2610971927642822,1514,54,501.7741935483871,15555,54
211,0.0951960086822509,0.0,0.0111209313074747,0.3336279392242431,1514,54,458.2903225806452,14207,54
212,0.2469220161437988,2.6226043701171875e-05,0.0396924336751302,1.1907730102539062,2962,66,527.6129032258065,16356,66
213,0.0633981227874755,0.0,0.0103988647460937,0.3119659423828125,1514,54,384.5483870967742,11921,54
214,0.2480549812316894,2.86102294921875e-06,0.0432093699773152,1.296281099319458,2962,66,503.1935483870968,15599,66
215,0.2345759868621826,1.9073486328125e-06,0.0359131256739298,1.0773937702178955,1514,66,464.93548387096774,14413,66
216,1.008538007736206,2.5033950805664062e-05,0.1073877652486165,3.221632957458496,1514,54,381.8709677419355,11838,66
217,0.5206260681152344,2.4080276489257812e-05,0.0688275655110677,2.0648269653320312,1514,66,437.2903225806452,13556,66
218,0.0136260986328125,0.0,0.0017729600270589,0.0531888008117675,1514,54,528.0,16368,1514
219,0.2342920303344726,3.1948089599609375e-05,0.0455670992533365,1.3670129776000977,1514,66,429.2903225806452,13308,66
220,0.0564098358154296,0.0,0.006070065498352,0.1821019649505615,1514,54,411.35483870967744,12752,54
221,1.010663986206055,9.059906005859377e-06,0.1046247959136962,3.1387438774108887,1514,54,382.6774193548387,11863,66
222,0.5360579490661621,2.5987625122070312e-05,0.0651386976242065,1.9541609287261963,2962,66,585.6451612903226,18155,66
223,0.5232820510864258,2.1457672119140625e-06,0.071031101544698,2.1309330463409424,1514,66,442.0,13702,66
224,3.9259979724884033,0.0,0.1331876357396443,3.995629072189331,1514,54,344.96774193548384,10694,54
225,0.0167930126190185,0.0,0.0028730312983194,0.0861909389495849,1464,54,377.7741935483871,11711,54
226,8.120501041412354,0.0,0.2824379986730115,8.190701961517334,1274,54,230.43333333333337,6913,54
227,0.0721099376678466,0.0,0.0062755664189656,0.1882669925689697,1464,54,430.61290322580646,13349,54
228,8.086773157119751,3.2901763916015625e-05,0.3346845626831055,10.040536880493164,1514,66,525.4193548387096,16288,66
229,0.0175321102142334,0.0,0.0024178663889567,0.0725359916687011,1464,54,323.61290322580646,10032,54
230,1.0083069801330566,2.5033950805664062e-05,0.1031152327855428,3.093456983566284,1514,54,380.9032258064516,11808,66
231,0.0686900615692138,0.0,0.0087771654129028,0.2633149623870849,1514,54,325.96774193548384,10105,54
232,0.018075942993164,0.0,0.0038191636403401,0.114574909210205,1464,54,417.0967741935484,12930,54
233,0.0238139629364013,0.0,0.0030868291854858,0.0926048755645752,1514,54,973.9032258064516,30191,1514
234,0.2357439994812011,4.0531158447265625e-06,0.046153434117635,1.3846030235290527,1514,66,474.06451612903226,14696,66
235,1.0151569843292236,2.09808349609375e-05,0.1021382967631022,3.0641489028930664,1514,54,381.8709677419355,11838,66
236,8.168720960617065,0.0,0.2851303856948326,8.268781185150146,1274,54,261.9,7857,54
237,0.2309939861297607,3.314018249511719e-05,0.0607138872146606,1.5785610675811768,1514,54,439.14814814814815,11857,66
238,0.0564370155334472,0.0,0.0133692661921183,0.4010779857635498,1514,54,299.80645161290323,9294,54
239,15.02236819267273,3.3855438232421875e-05,1.081769601504008,32.45308804512024,1514,66,295.4516129032258,9159,66
240,0.327143907546997,0.0,0.0437948624293009,1.3138458728790283,1292,63,237.0,7347,73
241,0.0132191181182861,0.0,0.0024660984675089,0.0739829540252685,1514,54,926.1290322580644,28710,1514
242,8.162830114364624,0.0,0.3221631288528442,9.664893865585327,1514,54,262.0,8122,54
243,0.472653865814209,0.0,0.0421558618545532,1.264675855636597,1514,54,515.8387096774194,15991,54
244,1.7285399436950684,0.0,0.0603822946548461,1.8114688396453855,1514,54,853.0645161290323,26445,1514
245,0.0655579566955566,0.0,0.0084614674250284,0.2538440227508545,1514,54,851.1935483870968,26387,1514
246,0.2383489608764648,4.0531158447265625e-06,0.0370253324508667,1.110759973526001,1514,66,580.7096774193549,18002,66
247,0.0167551040649414,0.0,0.0028223673502604,0.0846710205078125,1514,54,926.516129032258,28722,1514
248,0.0565259456634521,0.0,0.0081520318984985,0.244560956954956,1292,65,276.5806451612903,8574,77
249,0.2292931079864502,2.5987625122070312e-05,0.040719199180603,1.2215759754180908,2962,66,452.258064516129,14020,66
250,1.0050430297851562,3.814697265625e-06,0.1046945730845133,3.1408371925354004,1514,54,381.2903225806452,11820,66
251,15.103803873062134,2.5987625122070312e-05,1.1615580638249716,34.846741914749146,1514,66,432.06451612903226,13394,66
252,34.181883096694946,0.0,1.1424567302068074,34.273701906204224,1464,54,352.03225806451616,10913,54
253,0.0198090076446533,0.0,0.0023884693781534,0.0716540813446044,1274,54,389.9032258064516,12087,54
254,0.2302141189575195,0.0,0.0102401653925577,0.3072049617767334,1464,54,394.6774193548387,12235,54
255,5.95959997177124,0.0,0.3420605977376302,10.261817932128906,1514,54,295.7096774193548,9167,54
256,0.2469480037689209,0.0,0.0452027320861816,1.3560819625854492,1514,54,346.35483870967744,10737,54
257,16.29552912712097,0.0,0.5482096672058105,16.446290016174316,1274,54,238.1290322580645,7382,54
258,0.2301788330078125,3.0994415283203125e-06,0.0385687669118245,1.1570630073547363,1514,66,418.5161290322581,12974,66
259,0.0531699657440185,0.0,0.0083216349283854,0.2496490478515625,1514,54,302.96774193548384,9392,54
